x_m,y_m,z_m,u_ms,v_ms,w_ms,speed_ms
2.700000000000000622e+00,6.999999999999999556e-01,2.395833333333333481e+00,-1.135235693383319366e-01,1.388356999799377975e-02,-1.249358364056645182e-03,1.143762003544709915e-01
2.700000000000000622e+00,8.999999999999999112e-01,1.041666666666666713e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000622e+00,8.999999999999999112e-01,3.125000000000000555e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000622e+00,8.999999999999999112e-01,5.208333333333333703e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000622e+00,8.999999999999999112e-01,7.291666666666667407e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000622e+00,8.999999999999999112e-01,9.375000000000001110e-01,-1.017596139116691695e-01,2.602113946188908816e-02,-4.751242273097825553e-05,1.050339039538061153e-01
2.700000000000000622e+00,8.999999999999999112e-01,1.145833333333333703e+00,-1.237192976691211532e-01,2.984371956941764270e-02,1.518678750561741316e-03,1.272769366327853313e-01
2.700000000000000622e+00,8.999999999999999112e-01,1.354166666666666963e+00,-1.220861413757708125e-01,3.507851822182550539e-02,8.411411929769300111e-04,1.270284845031623699e-01
2.700000000000000622e+00,8.999999999999999112e-01,1.562500000000000222e+00,-1.195895649313414716e-01,3.340583114831468386e-02,-3.786849203057418654e-03,1.242254153628151309e-01
2.700000000000000622e+00,8.999999999999999112e-01,1.770833333333333703e+00,-1.179598304574352163e-01,2.777334493790006159e-02,-6.870906605363893103e-03,1.213799392328323429e-01
2.700000000000000622e+00,8.999999999999999112e-01,1.979166666666667185e+00,-1.170611217470746979e-01,2.236696628883512450e-02,-7.105599218503788617e-03,1.193904390891638162e-01
2.700000000000000622e+00,8.999999999999999112e-01,2.187500000000000444e+00,-1.164601550068924685e-01,1.862483056908304999e-02,-5.371467485256686825e-03,1.180622915282506374e-01
2.700000000000000622e+00,8.999999999999999112e-01,2.395833333333333481e+00,-1.123785719571472053e-01,1.644675291014693203e-02,-2.074975649375162320e-03,1.135946505798606648e-01
2.700000000000000622e+00,1.099999999999999867e+00,1.041666666666666713e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000622e+00,1.099999999999999867e+00,3.125000000000000555e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000622e+00,1.099999999999999867e+00,5.208333333333333703e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000622e+00,1.099999999999999867e+00,7.291666666666667407e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000622e+00,1.099999999999999867e+00,9.375000000000001110e-01,-9.371408550468091070e-02,2.141966282773732910e-02,2.845619229806042438e-03,9.617291368381036820e-02
2.700000000000000622e+00,1.099999999999999867e+00,1.145833333333333703e+00,-9.021063299256815160e-02,3.827365067768361689e-02,4.669393966056071058e-03,9.810521841944708221e-02
2.700000000000000622e+00,1.099999999999999867e+00,1.354166666666666963e+00,-9.642130271176151124e-02,4.912716700149098725e-02,-2.663883784060106473e-03,1.082480597102807723e-01
2.700000000000000622e+00,1.099999999999999867e+00,1.562500000000000222e+00,-1.102399220535012492e-01,4.357860902980974227e-02,-1.169431103951500822e-02,1.191162981712576979e-01
2.700000000000000622e+00,1.099999999999999867e+00,1.770833333333333703e+00,-1.150251108772418901e-01,3.376205894531225660e-02,-1.436932590981551509e-02,1.207357870875533923e-01
2.700000000000000622e+00,1.099999999999999867e+00,1.979166666666667185e+00,-1.163795134259139885e-01,2.555098113425619683e-02,-1.270304649899381758e-02,1.198265879199237188e-01
2.700000000000000622e+00,1.099999999999999867e+00,2.187500000000000444e+00,-1.164477209010655878e-01,2.044702574897035163e-02,-8.750500926838437193e-03,1.185526205172290765e-01
2.700000000000000622e+00,1.099999999999999867e+00,2.395833333333333481e+00,-1.102584723608777129e-01,1.765630220365384945e-02,-3.210127818455262450e-03,1.117093579583734314e-01
2.700000000000000622e+00,1.300000000000000044e+00,1.041666666666666713e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000622e+00,1.300000000000000044e+00,3.125000000000000555e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000622e+00,1.300000000000000044e+00,5.208333333333333703e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000622e+00,1.300000000000000044e+00,7.291666666666667407e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000622e+00,1.300000000000000044e+00,9.375000000000001110e-01,-5.459618166517898191e-02,1.548538794587669097e-02,2.472779447264462915e-03,5.680365243931363717e-02
2.700000000000000622e+00,1.300000000000000044e+00,1.145833333333333703e+00,3.383855561206216417e-02,4.632289738245229382e-02,-9.647546545364744583e-04,5.737411802685318113e-02
2.700000000000000622e+00,1.300000000000000044e+00,1.354166666666666963e+00,4.674631491543194441e-03,6.055208759225292475e-02,-1.644816063632236966e-02,6.292018340469028581e-02
2.700000000000000622e+00,1.300000000000000044e+00,1.562500000000000222e+00,-6.850066516212471868e-02,4.883738957264861097e-02,-2.726770969345516243e-02,8.843619021560529536e-02
2.700000000000000622e+00,1.300000000000000044e+00,1.770833333333333703e+00,-1.011237341774152837e-01,3.584766036007166340e-02,-2.628083886294252380e-02,1.104615175462276139e-01
2.700000000000000622e+00,1.300000000000000044e+00,1.979166666666667185e+00,-1.130621947423910423e-01,2.592298223516352820e-02,-2.059451086070843151e-02,1.178099943363159485e-01
2.700000000000000622e+00,1.300000000000000044e+00,2.187500000000000444e+00,-1.156248963374436889e-01,2.001576821869753553e-02,-1.322401337057227400e-02,1.180873497037438630e-01
2.700000000000000622e+00,1.300000000000000044e+00,2.395833333333333481e+00,-1.069409962152489402e-01,1.699197072237502992e-02,-4.653258213872635274e-03,1.083824550033118117e-01
2.700000000000000622e+00,1.500000000000000000e+00,1.041666666666666713e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000622e+00,1.500000000000000000e+00,3.125000000000000555e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000622e+00,1.500000000000000000e+00,5.208333333333333703e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000622e+00,1.500000000000000000e+00,7.291666666666667407e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000622e+00,1.500000000000000000e+00,9.375000000000001110e-01,1.410127843843145268e-01,9.870833949535546409e-03,-7.737556443907049608e-03,1.415694476304796834e-01
2.700000000000000622e+00,1.500000000000000000e+00,1.145833333333333703e+00,2.094335936648510921e-01,3.600927977825301579e-02,-1.808200162810083209e-02,2.132746050714925123e-01
2.700000000000000622e+00,1.500000000000000000e+00,1.354166666666666963e+00,1.492921396194747952e-01,5.817972235297669270e-02,-3.148883689125780982e-02,1.632928960303982324e-01
2.700000000000000622e+00,1.500000000000000000e+00,1.562500000000000222e+00,3.441367926722679882e-02,4.157591539180141571e-02,-4.461008625687548634e-02,7.002083873547686188e-02
2.700000000000000622e+00,1.500000000000000000e+00,1.770833333333333703e+00,-5.291612090063546603e-02,2.727110984590414705e-02,-4.132117145831865068e-02,7.246563664307247021e-02
2.700000000000000622e+00,1.500000000000000000e+00,1.979166666666667185e+00,-9.887730107729372775e-02,2.105962317405741385e-02,-3.005381502906521313e-02,1.054678159172946633e-01
2.700000000000000622e+00,1.500000000000000000e+00,2.187500000000000444e+00,-1.125697772797042417e-01,1.638490291986659242e-02,-1.857100733904072307e-02,1.152618849146688773e-01
2.700000000000000622e+00,1.500000000000000000e+00,2.395833333333333481e+00,-1.023073444620752892e-01,1.390196308851667992e-02,-6.372669218482699023e-03,1.034440342483045616e-01
2.700000000000000622e+00,1.699999999999999956e+00,1.041666666666666713e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000622e+00,1.699999999999999956e+00,3.125000000000000555e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000622e+00,1.699999999999999956e+00,5.208333333333333703e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000622e+00,1.699999999999999956e+00,7.291666666666667407e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000622e+00,1.699999999999999956e+00,9.375000000000001110e-01,3.316671898776113458e-01,-5.042792502570572766e-03,-1.904930912062047579e-02,3.322520590989744838e-01
2.700000000000000622e+00,1.699999999999999956e+00,1.145833333333333703e+00,3.847734566792703204e-01,-2.613311248232604717e-02,-1.078715507518812969e-02,3.858107246403920110e-01
2.700000000000000622e+00,1.699999999999999956e+00,1.354166666666666963e+00,3.404338152192714628e-01,4.589525522376155381e-02,-1.328309537686011774e-03,3.435161152013558317e-01
2.700000000000000622e+00,1.699999999999999956e+00,1.562500000000000222e+00,2.380453028175856800e-01,3.471626447895500428e-02,-3.967083029754080170e-02,2.438125509267008717e-01
2.700000000000000622e+00,1.699999999999999956e+00,1.770833333333333703e+00,4.927761117838325156e-02,4.859937932977173754e-03,-5.408529235991421658e-02,7.332885386952196771e-02
2.700000000000000622e+00,1.699999999999999956e+00,1.979166666666667185e+00,-5.812071640890514868e-02,7.832875692781257268e-03,-4.007252112883663564e-02,7.102942043353584201e-02
2.700000000000000622e+00,1.699999999999999956e+00,2.187500000000000444e+00,-1.032730065788358825e-01,8.604854531251491037e-03,-2.436625944831559420e-02,1.064569021193032261e-01
2.700000000000000622e+00,1.699999999999999956e+00,2.395833333333333481e+00,-9.644113426442624259e-02,7.849446357459561457e-03,-8.298663964970734788e-03,9.711526146765618595e-02
2.700000000000000622e+00,1.899999999999999911e+00,1.041666666666666713e-01,-9.747675790735310652e-02,-2.269533598985818638e-03,2.867897742023034924e-03,9.754534305821244144e-02
2.700000000000000622e+00,1.899999999999999911e+00,3.125000000000000555e-01,-9.140010794900857438e-02,-1.686706357431986408e-04,8.212951827475285793e-03,9.176851726269860676e-02
2.700000000000000622e+00,1.899999999999999911e+00,5.208333333333333703e-01,4.762783207855483814e-02,-7.510055613619621116e-03,1.835559237951722711e-02,5.159204488509510494e-02
2.700000000000000622e+00,1.899999999999999911e+00,7.291666666666667407e-01,2.455818628931950021e-01,-1.864819922184927578e-02,2.526276742536121694e-02,2.475811263693129260e-01
2.700000000000000622e+00,1.899999999999999911e+00,9.375000000000001110e-01,3.935084144820187868e-01,-1.074030585340054154e-02,-8.760180135702514553e-03,3.937524186516025426e-01
2.700000000000000622e+00,1.899999999999999911e+00,1.145833333333333703e+00,2.898952297558811342e+00,-7.573379840849489564e-02,-3.193542426700357595e-02,2.900117222297402542e+00
2.700000000000000622e+00,1.899999999999999911e+00,1.354166666666666963e+00,2.539541135593376353e+00,2.619687100881924399e-02,1.665152818547565791e-02,2.539730837866969626e+00
2.700000000000000622e+00,1.899999999999999911e+00,1.562500000000000222e+00,1.300041536643983697e+00,5.086615903178291764e-02,2.453185429841431980e-02,1.301267526302572364e+00
2.700000000000000622e+00,1.899999999999999911e+00,1.770833333333333703e+00,2.809564310814325339e-01,-7.525424562835284631e-03,-2.591846379047521576e-02,2.822497386112604589e-01
2.700000000000000622e+00,1.899999999999999911e+00,1.979166666666667185e+00,5.744305778728669119e-03,-8.620360404637622542e-03,-4.180090969884173169e-02,4.306534237685914757e-02
2.700000000000000622e+00,1.899999999999999911e+00,2.187500000000000444e+00,-8.928155987048397302e-02,-3.104570595442690019e-03,-2.879048854859776047e-02,9.386014874458616097e-02
2.700000000000000622e+00,1.899999999999999911e+00,2.395833333333333481e+00,-9.190621383007732681e-02,-1.066021112005059637e-03,-9.865353753165089640e-03,9.244032532540236158e-02
2.700000000000000622e+00,2.099999999999999645e+00,1.041666666666666713e-01,-1.288615702097562488e-01,-4.863637621566156699e-03,5.932029060809679462e-03,1.290896905899775737e-01
2.700000000000000622e+00,2.099999999999999645e+00,3.125000000000000555e-01,-1.196748275208091017e-01,-3.455470458517337796e-03,2.041456918160585929e-02,1.214527037702152756e-01
2.700000000000000622e+00,2.099999999999999645e+00,5.208333333333333703e-01,-3.054846279006873458e-02,-1.950815317439979005e-02,3.420944385660972670e-02,4.984037186950546205e-02
2.700000000000000622e+00,2.099999999999999645e+00,7.291666666666667407e-01,1.354506566328804174e-01,-4.484459797367136569e-02,3.268812319066567718e-02,1.463777023573837044e-01
2.700000000000000622e+00,2.099999999999999645e+00,9.375000000000001110e-01,3.636302400467273932e-01,-2.457360469662078079e-02,2.104250236920690575e-02,3.650665698611479937e-01
2.700000000000000622e+00,2.099999999999999645e+00,1.145833333333333703e+00,2.370019424995078339e+00,-1.107651823514509484e-02,-3.005334990604185269e-02,2.370235846482537045e+00
2.700000000000000622e+00,2.099999999999999645e+00,1.354166666666666963e+00,2.009887020169959460e+00,5.173149792346428202e-03,-5.132833770286882036e-02,2.010548978159396594e+00
2.700000000000000622e+00,2.099999999999999645e+00,1.562500000000000222e+00,7.257106463475562208e-01,3.820492614886714100e-02,-2.547298575444560675e-02,7.271619019224497826e-01
2.700000000000000622e+00,2.099999999999999645e+00,1.770833333333333703e+00,2.106180396458063320e-01,-1.624498746463350768e-02,-2.875020967053558418e-02,2.131910711030560734e-01
2.700000000000000622e+00,2.099999999999999645e+00,1.979166666666667185e+00,-1.932877002437416100e-02,-1.974442122412238543e-02,-3.116907385200833741e-02,4.165278724074379657e-02
2.700000000000000622e+00,2.099999999999999645e+00,2.187500000000000444e+00,-9.932635053592685226e-02,-1.324987352492328074e-02,-2.310406412996433845e-02,1.028352120556659532e-01
2.700000000000000622e+00,2.099999999999999645e+00,2.395833333333333481e+00,-9.877128526490874805e-02,-9.794179919554302574e-03,-8.405919076518162877e-03,9.961100455622136363e-02
2.700000000000000622e+00,2.299999999999999822e+00,1.041666666666666713e-01,-1.267961916854272730e-01,-7.448898858860301259e-03,6.863125867078208146e-03,1.272000896886653354e-01
2.700000000000000622e+00,2.299999999999999822e+00,3.125000000000000555e-01,-1.223159066091805691e-01,-1.005190050779412522e-02,2.171804298789810350e-02,1.246350476578260286e-01
2.700000000000000622e+00,2.299999999999999822e+00,5.208333333333333703e-01,-8.576819584585981815e-02,-2.499432174979260290e-02,3.262179823005464246e-02,9.510563210529814071e-02
2.700000000000000622e+00,2.299999999999999822e+00,7.291666666666667407e-01,2.190492720735926283e-02,-5.051076153395329948e-02,2.625874760742714920e-02,6.099741545844516305e-02
2.700000000000000622e+00,2.299999999999999822e+00,9.375000000000001110e-01,2.257408995798771412e-01,-5.548121451643497903e-02,1.295079532511420745e-02,2.328193334044744711e-01
2.700000000000000622e+00,2.299999999999999822e+00,1.145833333333333703e+00,1.483293981382497684e+00,2.625158843521567184e-02,2.488221457380905902e-02,1.483734917599168091e+00
2.700000000000000622e+00,2.299999999999999822e+00,1.354166666666666963e+00,7.546100994246486282e-01,-2.424466891420014661e-02,3.127339396035626329e-02,7.556468959072332181e-01
2.700000000000000622e+00,2.299999999999999822e+00,1.562500000000000222e+00,4.389767856053391482e-01,-2.408261575750799549e-03,8.399976553900215595e-03,4.390637512142390730e-01
2.700000000000000622e+00,2.299999999999999822e+00,1.770833333333333703e+00,6.630051001277775802e-02,-2.603803584017268941e-02,-1.337383264049141207e-02,7.247479794980069001e-02
2.700000000000000622e+00,2.299999999999999822e+00,1.979166666666667185e+00,-7.821102036590767137e-02,-2.316161637781950777e-02,-2.154196109957754596e-02,8.436516027321594446e-02
2.700000000000000622e+00,2.299999999999999822e+00,2.187500000000000444e+00,-1.120990393813814379e-01,-1.804828115642303707e-02,-1.688670644404745291e-02,1.147915325163717526e-01
2.700000000000000622e+00,2.299999999999999822e+00,2.395833333333333481e+00,-1.062522219933133560e-01,-1.532040819607056667e-02,-6.268446325392523256e-03,1.075339156040776567e-01
2.700000000000000622e+00,2.500000000000000000e+00,1.041666666666666713e-01,-1.222031702648614659e-01,-1.191851940331825968e-02,5.771418558216488172e-03,1.229185714191477347e-01
2.700000000000000622e+00,2.500000000000000000e+00,3.125000000000000555e-01,-1.203043376743966192e-01,-1.573274468007779953e-02,1.736820431621433763e-02,1.225655230463017636e-01
2.700000000000000622e+00,2.500000000000000000e+00,5.208333333333333703e-01,-1.078158083066124706e-01,-2.630600120390242172e-02,2.635713970782850232e-02,1.140655646272174112e-01
2.700000000000000622e+00,2.500000000000000000e+00,7.291666666666667407e-01,-5.668597704929777270e-02,-4.442703141254562837e-02,2.345666188514269543e-02,7.574480906939258518e-02
2.700000000000000622e+00,2.500000000000000000e+00,9.375000000000001110e-01,5.105017911348921911e-02,-6.215331922885201921e-02,3.985077888346660185e-03,8.052972571950749170e-02
2.700000000000000622e+00,2.500000000000000000e+00,1.145833333333333703e+00,3.189022394768510904e-01,-3.072307942822492463e-02,-3.508489507227444126e-04,3.203789460122030697e-01
2.700000000000000622e+00,2.500000000000000000e+00,1.354166666666666963e+00,2.288996655941211711e-01,-4.805247219413859294e-02,-6.900750805090394291e-03,2.339908488696575417e-01
2.700000000000000622e+00,2.500000000000000000e+00,1.562500000000000222e+00,7.397641005625554822e-02,-2.336765351761747184e-02,-2.183519603976950829e-02,8.059362420083771017e-02
2.700000000000000622e+00,2.500000000000000000e+00,1.770833333333333703e+00,-6.314901302830974728e-02,-2.591068324395367356e-02,-2.051086444458130598e-02,7.127311493741608772e-02
2.700000000000000622e+00,2.500000000000000000e+00,1.979166666666667185e+00,-1.081664763872667856e-01,-2.258223546101442367e-02,-1.762958572252985856e-02,1.118961405286253291e-01
2.700000000000000622e+00,2.500000000000000000e+00,2.187500000000000444e+00,-1.167684595557347965e-01,-1.956009539926446134e-02,-1.210870391648496969e-02,1.190129874828150663e-01
2.700000000000000622e+00,2.500000000000000000e+00,2.395833333333333481e+00,-1.108081763821282123e-01,-1.767772951248714614e-02,-4.415918500099938471e-03,1.122962795913071271e-01
2.700000000000000622e+00,2.699999999999999734e+00,1.041666666666666713e-01,-1.190418093568141183e-01,-1.520242469063272026e-02,4.167894693620026111e-03,1.200809620114510201e-01
2.700000000000000622e+00,2.699999999999999734e+00,3.125000000000000555e-01,-1.182327961373551561e-01,-1.860877512712455842e-02,1.217198551775480926e-02,1.203056018048773435e-01
2.700000000000000622e+00,2.699999999999999734e+00,5.208333333333333703e-01,-1.144568674265212666e-01,-2.601180232582364638e-02,1.846986790384713695e-02,1.188197137756001748e-01
2.700000000000000622e+00,2.699999999999999734e+00,7.291666666666667407e-01,-9.778480642310302673e-02,-3.733531797055957002e-02,1.958501516689264976e-02,1.064864646528089626e-01
2.700000000000000622e+00,2.699999999999999734e+00,9.375000000000001110e-01,-4.946231357355378166e-02,-5.148687127637037453e-02,1.026992475221942883e-02,7.213105941475103644e-02
2.700000000000000622e+00,2.699999999999999734e+00,1.145833333333333703e+00,3.006704984381805210e-02,-5.910142870612911103e-02,-5.269066974694714897e-03,6.651894037189798325e-02
2.700000000000000622e+00,2.699999999999999734e+00,1.354166666666666963e+00,5.502916327391986842e-03,-4.962975348008961257e-02,-1.810061437399698020e-02,5.311333880784459283e-02
2.700000000000000622e+00,2.699999999999999734e+00,1.562500000000000222e+00,-6.808108435791403179e-02,-3.341691619696662841e-02,-2.177094062182311635e-02,7.890309367206996272e-02
2.700000000000000622e+00,2.699999999999999734e+00,1.770833333333333703e+00,-1.057402105126235975e-01,-2.648358756037774708e-02,-1.804625853878823183e-02,1.104899994414468983e-01
2.700000000000000622e+00,2.699999999999999734e+00,1.979166666666667185e+00,-1.159339948997126779e-01,-2.181337615809246511e-02,-1.356375933003003617e-02,1.187454846298755945e-01
2.700000000000000622e+00,2.699999999999999734e+00,2.187500000000000444e+00,-1.173439274224640783e-01,-1.924397497219950195e-02,-8.758456932933741945e-03,1.192335457977544699e-01
2.700000000000000622e+00,2.699999999999999734e+00,2.395833333333333481e+00,-1.127028253916227962e-01,-1.776212966685285222e-02,-3.150876254131956301e-03,1.141374089539689968e-01
2.700000000000000622e+00,2.899999999999999911e+00,1.041666666666666713e-01,-1.167858373356415458e-01,-1.624184011842117609e-02,2.809735583736529003e-03,1.179433075111504525e-01
2.700000000000000622e+00,2.899999999999999911e+00,3.125000000000000555e-01,-1.164971188857926304e-01,-1.881411012893005608e-02,8.048420522664762738e-03,1.182807106908969341e-01
2.700000000000000622e+00,2.899999999999999911e+00,5.208333333333333703e-01,-1.152957939715513191e-01,-2.397146259989083733e-02,1.199582978565148263e-02,1.183708201329816689e-01
2.700000000000000622e+00,2.899999999999999911e+00,7.291666666666667407e-01,-1.113814715429611302e-01,-3.152717813637585798e-02,1.329717215773932974e-02,1.165187107365627944e-01
2.700000000000000622e+00,2.899999999999999911e+00,9.375000000000001110e-01,-9.816432184454315646e-02,-4.115486691125004592e-02,9.733513197097275194e-03,1.068863809511755442e-01
2.700000000000000622e+00,2.899999999999999911e+00,1.145833333333333703e+00,-7.646479902584463195e-02,-5.106720020250318098e-02,-8.090774980875842584e-04,9.195313498181159617e-02
2.700000000000000622e+00,2.899999999999999911e+00,1.354166666666666963e+00,-8.711005160262053071e-02,-4.398366911446249805e-02,-1.150690596836926802e-02,9.826053696142020288e-02
2.700000000000000622e+00,2.899999999999999911e+00,1.562500000000000222e+00,-1.069619543062818590e-01,-3.263276166781708953e-02,-1.484037564631581277e-02,1.128095454844643963e-01
2.700000000000000622e+00,2.899999999999999911e+00,1.770833333333333703e+00,-1.146287182513005543e-01,-2.481175767041892896e-02,-1.327383757092824579e-02,1.180320343402206373e-01
2.700000000000000622e+00,2.899999999999999911e+00,1.979166666666667185e+00,-1.164201734383861486e-01,-2.017411906511873410e-02,-1.009911210494888675e-02,1.185860191118068702e-01
2.700000000000000622e+00,2.899999999999999911e+00,2.187500000000000444e+00,-1.164997269148325409e-01,-1.777524858603016927e-02,-6.482675939769873275e-03,1.180261450733090522e-01
2.700000000000000622e+00,2.899999999999999911e+00,2.395833333333333481e+00,-1.130262050813471142e-01,-1.649420133397281468e-02,-2.321368343633906355e-03,1.142469713547067806e-01
2.700000000000000622e+00,3.099999999999999645e+00,1.041666666666666713e-01,-1.149947686170463279e-01,-1.536752489967323394e-02,1.835655918729070741e-03,1.160315787339035731e-01
2.700000000000000622e+00,3.099999999999999645e+00,3.125000000000000555e-01,-1.149624018184401686e-01,-1.715967939449562427e-02,5.194607516694807990e-03,1.163520192177122242e-01
2.700000000000000622e+00,3.099999999999999645e+00,5.208333333333333703e-01,-1.145603070094324133e-01,-2.064864149605994542e-02,7.595457960977883977e-03,1.166538525697509848e-01
2.700000000000000622e+00,3.099999999999999645e+00,7.291666666666667407e-01,-1.136642043252899803e-01,-2.563978956956178279e-02,8.287119014236787873e-03,1.168144960851554698e-01
2.700000000000000622e+00,3.099999999999999645e+00,9.375000000000001110e-01,-1.112770144376864639e-01,-3.182180774031528880e-02,6.185699727428701708e-03,1.159028225331229095e-01
2.700000000000000622e+00,3.099999999999999645e+00,1.145833333333333703e+00,-1.072517922783925576e-01,-3.746559536146071290e-02,1.091794137348879763e-04,1.136073488065827281e-01
2.700000000000000622e+00,3.099999999999999645e+00,1.354166666666666963e+00,-1.099659283921046865e-01,-3.407835067735354162e-02,-6.632599479415513671e-03,1.153162207492099550e-01
2.700000000000000622e+00,3.099999999999999645e+00,1.562500000000000222e+00,-1.136035109360295364e-01,-2.714522850833328907e-02,-9.671149646660780891e-03,1.172013321735308616e-01
2.700000000000000622e+00,3.099999999999999645e+00,1.770833333333333703e+00,-1.149969571734073270e-01,-2.134670351576556727e-02,-9.382361897493774264e-03,1.173371664261073782e-01
2.700000000000000622e+00,3.099999999999999645e+00,1.979166666666667185e+00,-1.153214122553276461e-01,-1.762517170460927568e-02,-7.416407328571674069e-03,1.168960131905424915e-01
2.700000000000000622e+00,3.099999999999999645e+00,2.187500000000000444e+00,-1.152169343367124010e-01,-1.554878916525268689e-02,-4.837803102412686733e-03,1.163619832304068763e-01
2.700000000000000622e+00,3.099999999999999645e+00,2.395833333333333481e+00,-1.125938104026248804e-01,-1.444205919062368712e-02,-1.739299841620347122e-03,1.135295749070997645e-01
2.700000000000000622e+00,3.299999999999999822e+00,1.041666666666666713e-01,-1.135056847639207417e-01,-1.317227118940211654e-02,1.182696259957341468e-03,1.142735663767304455e-01
2.700000000000000622e+00,3.299999999999999822e+00,3.125000000000000555e-01,-1.135906893349998559e-01,-1.436064988415694868e-02,3.313920931093323682e-03,1.145428087687451746e-01
2.700000000000000622e+00,3.299999999999999822e+00,5.208333333333333703e-01,-1.134811862229398866e-01,-1.664198908755234324e-02,4.748210638830584890e-03,1.147932094316840429e-01
2.700000000000000622e+00,3.299999999999999822e+00,7.291666666666667407e-01,-1.132690203980391275e-01,-1.980031933037071368e-02,5.001687849601734771e-03,1.150953539846891888e-01
2.700000000000000622e+00,3.299999999999999822e+00,9.375000000000001110e-01,-1.128901128811347354e-01,-2.342081783240396176e-02,3.510241432491650014e-03,1.153474494263673628e-01
2.700000000000000622e+00,3.299999999999999822e+00,1.145833333333333703e+00,-1.124486796927769983e-01,-2.614873626348794555e-02,-6.579814039197402938e-05,1.154489770514294661e-01
2.700000000000000622e+00,3.299999999999999822e+00,1.354166666666666963e+00,-1.129868777565953691e-01,-2.461800362869599745e-02,-4.089917488591585798e-03,1.157100171675287670e-01
2.700000000000000622e+00,3.299999999999999822e+00,1.562500000000000222e+00,-1.136453524462411602e-01,-2.079183216793052680e-02,-6.319999482724904943e-03,1.157044027295046629e-01
2.700000000000000622e+00,3.299999999999999822e+00,1.770833333333333703e+00,-1.139531087423052147e-01,-1.709233123767140566e-02,-6.498041250498970064e-03,1.154109324079270332e-01
2.700000000000000622e+00,3.299999999999999822e+00,1.979166666666667185e+00,-1.139956078631303160e-01,-1.441847081053325083e-02,-5.362201053691433711e-03,1.150288838194085395e-01
2.700000000000000622e+00,3.299999999999999822e+00,2.187500000000000444e+00,-1.138762251167737272e-01,-1.278262788195266147e-02,-3.588646556172017752e-03,1.146475843902510089e-01
2.700000000000000622e+00,3.299999999999999822e+00,2.395833333333333481e+00,-1.118837667327384211e-01,-1.188727010336051992e-02,-1.303067067869744314e-03,1.125210310679716497e-01
2.700000000000000622e+00,3.500000000000000000e+00,1.041666666666666713e-01,-1.123010190632477562e-01,-1.014578211269157731e-02,7.639089178635378790e-04,1.127609832085413322e-01
2.700000000000000622e+00,3.500000000000000000e+00,3.125000000000000555e-01,-1.124349282430363861e-01,-1.089066909456230803e-02,2.117246842390741509e-03,1.129809828977231534e-01
2.700000000000000622e+00,3.500000000000000000e+00,5.208333333333333703e-01,-1.124390780086745034e-01,-1.230527315410921002e-02,2.958622979325278152e-03,1.131491027837685653e-01
2.700000000000000622e+00,3.500000000000000000e+00,7.291666666666667407e-01,-1.124270995081786129e-01,-1.419261591698088056e-02,2.970124348129525409e-03,1.133583022501315762e-01
2.700000000000000622e+00,3.500000000000000000e+00,9.375000000000001110e-01,-1.124049943368768401e-01,-1.617503758246523204e-02,1.883077992927043465e-03,1.135784335839992304e-01
